keyword/phrase,score,POS
relation,1.0,NOUN
horowitz,1.0,NOUN
malleable,1.0,ADJ
castilhos,1.0,NOUN
fonseca,1.0,NOUN
alvaredo,1.0,NOUN
martínez,1.0,NOUN
threshold,1.0,NOUN
concentrated,1.0,ADJ
parallel,1.0,ADJ
friedman,1.0,NOUN
savage,1.0,ADJ
baek,1.0,PROPN
gweisah,1.0,NOUN
elie,1.0,NOUN
hao,1.0,PROPN
römpke,1.0,NOUN
margin,1.0,NOUN
wolfram,1.0,NOUN
gertler,1.0,NOUN
king,1.0,NOUN
gutberlet,1.0,NOUN
exacerbation,1.0,NOUN
oxfam,1.0,NOUN
affordability,1.0,NOUN
inclusion,1.0,NOUN
sen,1.0,PROPN
aranoff,1.0,NOUN
classified,1.0,ADJ
mcglade,1.0,NOUN
kefford,1.0,NOUN
underutilisation,1.0,NOUN
iyer,1.0,ADJ
farfan,1.0,NOUN
breyer,1.0,NOUN
johnson,1.0,NOUN
fofrich,1.0,NOUN
spencer,1.0,NOUN
heede,1.0,NOUN
jewell,1.0,NOUN
bauer,1.0,NOUN
hilaire,1.0,NOUN
welsby,1.0,NOUN
socolow,1.0,NOUN
lifecycle,1.0,NOUN
remainder,1.0,NOUN
rozenberg,1.0,NOUN
tong,1.0,PROPN
pfeiffer,1.0,NOUN
incl,1.0,NOUN
vogl,1.0,NOUN
bullock,1.0,NOUN
tao,1.0,PROPN
grubert,1.0,ADJ
implementation,1.0,NOUN
probable,1.0,ADJ
sum,1.0,NOUN
rounded,1.0,ADJ
hallegatte,1.0,NOUN
tempest,1.0,NOUN
driscoll,1.0,NOUN
attempt,1.0,NOUN
synthesis,1.0,NOUN
5th,1.0,ADJ
notably,1.0,ADV
today,1.0,NOUN
chen,1.0,NOUN
maximum,1.0,ADJ
gcam,1.0,NOUN
image,1.0,NOUN
witch,1.0,NOUN
harmonised,1.0,ADJ
cdr,1.0,NOUN
impossible,1.0,ADJ
measure,1.0,NOUN
footnote12,1.0,NOUN
decarbonised,1.0,ADJ
mcguinness,1.0,NOUN
ellerman,1.0,NOUN
anderson,1.0,NOUN
egenhofer,1.0,NOUN
petrick,1.0,ADJ
wagner,1.0,NOUN
arlinghaus,1.0,NOUN
martin,1.0,NOUN
bayer,1.0,NOUN
rggi,1.0,NOUN
maniloff,1.0,NOUN
diesel,1.0,NOUN
speck,1.0,NOUN
andersson,1.0,NOUN
hájek,1.0,NOUN
exclusive,1.0,ADJ
murray,1.0,NOUN
schaufele,1.0,PROPN
california,1.0,NOUN
huseynov,1.0,NOUN
palma,1.0,NOUN
tang,1.0,PROPN
saikawa,1.0,NOUN
newbery,1.0,NOUN
aydin,1.0,NOUN
esen,1.0,NOUN
kilometre,1.0,NOUN
ciccone,1.0,NOUN
steinsland,1.0,NOUN
tvinnereim,1.0,NOUN
evs,1.0,NOUN
powered,1.0,ADJ
kumar,1.0,PROPN
alok,1.0,NOUN
thiel,1.0,NOUN
nichols,1.0,PROPN
hofmann,1.0,NOUN
choi,1.0,NOUN
teixeira,1.0,NOUN
operation,1.0,NOUN
duration,1.0,NOUN
frequency,1.0,NOUN
carroll,1.0,NOUN
cheng,1.0,PROPN
barcelona,1.0,NOUN
griswold,1.0,NOUN
mcintosh,1.0,NOUN
jung,1.0,NOUN
luna,1.0,NOUN
3–16,1.0,NOUN
7–12,1.0,PROPN
mitchell,1.0,NOUN
realisation,1.0,NOUN
rafaj,1.0,NOUN
schmale,1.0,NOUN
holland,1.0,NOUN
klemun,1.0,ADJ
closure,1.0,NOUN
fujii,1.0,PROPN
tzeiranaki,1.0,ADV
bertoldi,1.0,NOUN
mosconi,1.0,NOUN
apergis,1.0,ADJ
monyei,1.0,NOUN
eisenstein,1.0,NOUN
situ,1.0,NOUN
meijer,1.0,NOUN
leijten,1.0,ADJ
position,1.0,NOUN
engagement,1.0,NOUN
certification,1.0,NOUN
legality,1.0,NOUN
protection,1.0,NOUN
rosoman,1.0,NOUN
enforcement,1.0,NOUN
meyer,1.0,NOUN
miller,1.0,NOUN
tfd,1.0,NOUN
burden,1.0,NOUN
vulnerable,1.0,ADJ
scarce,1.0,ADJ
sdgs,1.0,NOUN
foster,1.0,ADJ
•currently,1.0,ADV
quantification,1.0,NOUN
•digitalisation,1.0,NOUN
attention,1.0,NOUN
supp,1.0,NOUN
correction,1.0,NOUN
pereira,1.0,PROPN
correct,1.0,ADJ
mistake,1.0,NOUN
59gtco2,1.0,PROPN
